probe	GSM65752	GSM65753	GSM65754	GSM65755	GSM65756	GSM65757	GSM65758	GSM65760	GSM65761	GSM65762	GSM65763	GSM65764	GSM65765	GSM65766	GSM65767	GSM65768	GSM65769	GSM65770	GSM65771	GSM65772	GSM65773	GSM65774	GSM65775	GSM65776	GSM65779	GSM65780	GSM65781	GSM65782	GSM65783	GSM65784	GSM65785	GSM65786	GSM65787	GSM65788	GSM65789	GSM65790	GSM65791	GSM65792	GSM65793	GSM65794	GSM65795	GSM65796	GSM65797	GSM65798	GSM65799	GSM65800	GSM65801	GSM65802	GSM65803	GSM65804	GSM65805	GSM65806	GSM65807	GSM65808	GSM65810	GSM65811	GSM65812	GSM65813	GSM65814	GSM65815	GSM65816	GSM65817	GSM65818	GSM65819	GSM65820	GSM65821	GSM65822	GSM65823	GSM65824	GSM65825	GSM65826	GSM65827	GSM65828	GSM65829	GSM65830	GSM65831	GSM65832	GSM65833	GSM65834	GSM65835	GSM65836	GSM65837	GSM65838	GSM65839	GSM65840	GSM65841	GSM65842	GSM65843	GSM65844	GSM65845	GSM65846	GSM65847	GSM65848	GSM65849	GSM65850	GSM65851	GSM65852	GSM65853	GSM65854	GSM65855	GSM65856	GSM65857	GSM65858	GSM65859	GSM65860	GSM65861	GSM65862	GSM65863	GSM65864	GSM65865	GSM65866	GSM65867	GSM65868	GSM65869	GSM65870	GSM65871	GSM65872	GSM65873	GSM65874	GSM65875	GSM65876	GSM65877	GSM65878	GSM65879	GSM65880
211993_at	8.782485228	6.306807533	8.29000537	6.90594741	8.799652315	6.327071956	8.87679632	8.073845592	8.952073719	6.981370231	6.39588944	6.449268487	7.639014357	8.22160335	5.880074341	6.504648627	7.041299096	6.2171628	9.315566499	7.252545284	4.359651664	6.588544012	6.050651341	4.55009886	6.217446865	6.390322092	5.32510271	8.06334967	8.524368104	8.347303157	7.193653104	6.622970415	6.64085833	9.644707666	7.252583696	6.774655119	7.442584802	6.650323949	9.44642991	6.798458947	7.582277132	8.794958716	9.034246898	8.943541475	8.215136627	7.946534785	7.460000923	8.124943789	10.09828952	8.320272573	9.294618614	6.421829858	5.519787861	7.921243609	7.701627167	8.480304163	8.372124839	7.882185366	6.580459526	9.160061935	11.72216679	6.695772985	7.474846797	6.04919141	4.887014323	4.299200227	4.448910538	4.409201274	4.141594777	4.686332238	4.258394673	4.700162323	4.7235814	4.65951099	3.971428089	5.038997159	4.950833386	4.735482681	4.471604668	4.276122488	4.746133459	4.730314334	4.692107583	4.654167341	4.79623538	4.935570611	4.704366131	4.429374451	4.827803495	5.226432528	4.40166184	4.296887951	4.339454282	4.930238059	4.599759874	5.012015496	4.731276021	5.046510457	4.470285174	4.104665636	4.331780854	4.720504355	4.171798504	4.024441513	4.260475659	4.638943956	4.440834404	4.241916644	4.557962639	4.715819573	4.870488119	4.239999344	4.590169086	4.727761817	4.150643955	4.798211138	4.801062116	4.707304509	4.371962858	4.827149049	5.089100051	4.252736414	4.695328618	4.876691847	4.629358294
212007_at	10.53949217	9.68726323	10.99845955	10.38709754	10.08942359	10.8762176	10.85524379	11.25944854	11.36489019	11.00269012	10.02549536	9.271513553	10.81437165	11.09567194	10.62157046	10.82962761	10.55041532	9.317538338	11.3896609	10.8968112	10.02807887	10.19265503	9.734184466	9.668716049	10.20655796	10.56221264	8.270406704	11.15507002	10.90187838	11.12585708	10.49966349	10.19490247	10.77779576	11.35950611	10.64636859	9.008976715	9.354400024	10.85561293	11.68609659	11.45637475	11.00722666	10.94065829	11.14561701	11.24856817	11.07029902	10.78483245	10.1417748	11.31597822	11.51644729	11.14537931	10.7053562	10.73689627	9.364032182	10.61242516	10.96738732	10.86197611	9.66500956	10.96556994	10.70066032	11.17952805	11.25400281	9.396111529	10.46882647	10.14019613	8.702027524	8.287756764	8.87977283	8.618229467	8.06531617	7.425062182	7.034669098	8.853260978	8.599806232	8.1700813	8.970174941	7.243788591	9.001161218	7.699385644	9.274309558	8.91866597	7.675766511	7.820834107	7.127226547	7.66139715	9.085514484	9.326089009	7.802829946	7.72980286	7.749485162	8.580031956	8.073989944	8.827357551	9.104251117	8.581808481	8.256285243	8.89035027	6.39402509	8.75317776	7.950871175	7.674078089	8.515656976	8.177009066	8.306825924	8.200057282	8.583732792	8.351079594	8.523563547	8.103789977	7.635736694	7.762172388	8.939190222	7.8994203	8.454446832	9.012576621	8.077889979	7.59292681	8.190353719	8.023690901	7.680563738	8.316907124	7.481184553	7.543170168	8.348662758	7.382163231	7.799916403
212008_at	6.975558044	5.686452968	4.818199389	7.058244179	5.315261811	7.598471806	5.933900769	7.32965322	5.944540597	7.885912512	5.227522468	6.729246562	5.837192977	4.20812178	4.874547503	8.298847921	6.945848993	6.580970546	5.781736872	6.833650958	7.535262536	6.637518695	7.760238371	7.32900544	6.17371479	5.411289351	7.691884768	6.679520395	5.690337467	7.70624651	7.082806217	7.971919625	7.446304286	5.607990157	4.347241135	6.077447357	4.203186603	7.468976793	6.207622471	6.765493447	6.917378744	6.848697494	6.279078782	8.19260053	6.949019702	7.025107589	8.040135711	6.860989401	3.637142665	5.627100619	4.353595869	7.196029014	5.460495838	6.132455577	6.115301826	6.021449643	5.843645895	6.18715941	5.852339182	5.552531742	5.884588882	7.047892268	7.036589891	6.902723136	9.356193497	8.972806629	9.618712088	9.587297883	8.384029854	8.99016697	7.465291585	7.824305282	8.76479011	8.985944663	9.153380466	7.210187623	8.157457242	8.2857977	9.629978675	8.469169107	8.583642906	5.120985498	8.296377522	9.150029842	7.76276093	10.07171192	8.476047679	8.457420368	8.611088995	9.214132687	8.678000603	8.612012844	9.069050171	8.042198149	8.317341493	8.587721772	7.425049313	8.420567706	8.276076346	8.401988184	9.555270167	8.795302769	9.113476617	8.982317875	8.410853193	8.794948437	9.585300366	8.618320576	7.145211162	7.498474724	8.36384904	8.653904933	8.638678113	9.508166953	9.053782961	7.535673747	8.239175746	8.203972225	6.927497351	9.375374838	7.248729892	6.815201476	9.097338134	7.534830236	8.546797848
212009_s_at	4.362379211	3.828220238	3.752561828	5.420125004	4.159235163	4.183877118	3.927481128	4.449131641	4.003875853	4.853035023	3.821659139	4.220950375	3.930123816	3.468084417	3.703363996	5.081356354	5.101772645	4.372125059	4.246329553	3.93208963	4.237988471	5.735939144	4.413210724	4.282064125	3.767300136	3.329851044	3.930033048	4.21679057	3.310549118	5.596217693	3.798196274	5.849800506	3.988430789	3.746410109	3.822453958	3.883018726	3.689246285	5.287121193	3.756206916	3.899903496	6.526101025	3.653328623	3.899153923	4.812118069	3.863001031	4.42423947	4.371896248	4.011116301	3.910125487	4.431933506	4.517459923	3.925150554	3.688684148	3.851482902	3.902555403	4.740852378	3.651348027	3.96333507	4.994536992	3.653877106	4.437895412	4.471689118	4.451832202	4.610293663	7.744572785	4.872309824	6.271619316	5.767233249	4.40236987	7.026737265	4.678090028	4.412495928	6.802703132	5.69061624	5.88975849	4.647595769	4.559252921	6.864676931	8.078723231	7.532550158	5.460602057	4.380976809	7.846350248	5.342214744	4.697681107	5.35406604	7.876182869	7.220751816	6.333463084	7.666845227	6.518785762	5.848892429	4.667337396	4.415164155	7.986661578	9.044991124	8.442278113	4.433569362	8.945704398	6.118168933	5.711378075	8.170844576	5.219302113	4.772485916	5.138029465	4.717627546	7.232607014	7.794963982	3.621225838	4.22136386	5.512874596	4.489764903	5.057550499	7.759181149	7.687083936	4.601421564	5.362442679	4.901810236	3.654211673	4.376785149	5.132641109	3.625306451	5.269765486	4.439060075	4.857287619
212013_at	10.1180084	10.26450696	9.520147933	10.14504316	8.859628855	10.06516161	9.848904091	7.605411915	7.314831979	10.99947773	10.35579371	10.86141765	9.80867723	10.83042399	10.33158145	10.74891365	9.903590802	10.22307981	10.37131216	8.998280779	10.35535546	9.081810561	10.45006771	11.40664173	10.40004181	9.589522767	7.497231553	9.85415887	9.493716523	7.155029979	11.16866213	9.232223811	10.16364967	10.0383512	9.234441499	10.64236496	10.89371809	5.392271898	9.664572194	6.762368776	9.73461274	10.00451685	11.10926026	9.330526548	10.03080605	11.40163544	10.77335971	9.55574605	10.90005777	9.711995733	10.49504671	8.464983598	9.993328657	10.45529954	10.21295264	9.034183996	10.75550667	9.109940262	11.02095068	9.52425535	11.09024021	9.347599333	10.61997457	8.937868876	5.029965202	6.299964317	8.237612065	7.467270397	8.060851685	7.284885653	9.012296312	9.171419618	8.269736057	6.634892524	6.728411449	5.691585337	9.03458576	7.558600432	9.725230053	9.700056703	7.911161948	6.485003496	8.400510335	9.747168327	9.556328039	7.695791552	3.471136362	8.799843995	6.173716191	8.40739134	8.868986236	8.429202936	7.366203641	7.936244993	3.715292291	3.403551165	5.290437542	9.557882619	7.71248649	8.964135766	6.926488202	8.316714	9.731395199	9.505340122	7.524405551	7.913784722	4.72798754	9.012751297	7.487061681	9.396545484	7.739350781	8.561992853	6.066210199	7.736459997	7.018807144	9.468659802	9.655384997	8.249511203	7.096183062	3.42237432	6.815524356	8.870237703	10.54944836	9.249408735	8.43391061
212027_at	10.10515514	9.838667408	10.75759261	9.298027827	10.56120669	9.667912085	11.1315619	9.936084976	11.19604128	9.511221303	10.98969839	9.129759513	12.12474885	11.96057657	10.70544897	9.26934414	9.424128568	8.826113468	9.421982528	10.64909678	8.62977074	9.561741297	9.418207988	8.438743023	9.207493885	11.31205481	7.454775863	10.68723323	11.62721213	10.41241291	10.90289753	9.813528328	10.08542309	11.59822836	11.47817492	8.556769026	9.129996944	10.24795047	11.93442342	10.69933856	10.16819729	11.89952742	10.75035199	11.02063259	11.37151154	11.04092467	10.71184439	11.19541669	12.12201523	11.6784212	10.38450588	10.22858914	9.859946227	10.36976421	10.89733727	10.76794414	9.372556555	11.5399423	10.36650072	11.55458609	11.36902707	8.941594888	9.743325257	9.965016671	8.210248244	8.379811878	8.314123851	7.924910107	8.733067169	7.517339631	8.319355015	10.17168265	8.738017828	8.040611884	8.987933949	7.858586645	8.49916416	8.556587862	6.694735411	10.50931001	7.76113102	9.48224288	7.477016011	7.626669257	8.768691264	8.018198457	8.257451363	7.590135444	8.047563146	8.468395789	8.131901893	9.770615082	10.36890838	8.858269818	9.224031283	8.747892451	8.52728223	9.60366695	8.083219371	8.273005379	8.198041702	9.118496084	9.330890145	8.699751052	9.895191008	9.118071061	8.041094403	8.594525806	9.408782134	8.318942737	8.663945147	9.079445125	9.056556781	7.778938156	8.062081755	9.603816316	8.963490685	9.129295439	9.612907631	6.674864806	9.44820216	9.678295868	8.528824781	8.332298548	9.801801636
212095_s_at	9.017309348	9.499294917	8.222890759	8.6911754	8.644032739	8.170913073	9.84913039	7.778141216	7.472145489	9.791007755	9.076201262	8.249409399	8.281911413	8.923477888	8.503538923	8.547361461	9.492543906	9.100431486	9.16289793	7.766917368	6.341692983	7.845128381	8.48395878	5.798649505	9.632387934	9.29010543	8.870361807	9.837797251	9.003780169	9.369075051	9.566471062	8.122224257	10.20877759	9.821606199	9.024588784	9.579897381	9.206114322	9.044177564	9.767615459	9.066050341	8.399642187	9.594822018	9.616172058	9.404338471	9.614445224	8.549819252	9.266402791	7.2445867	9.308996037	8.82273321	8.822345156	7.353840727	8.805377438	9.279910027	9.113693696	8.423965703	9.826233658	8.999095581	9.031800078	8.374751901	8.084400718	8.909957417	9.454918272	8.491524147	7.305265874	5.72628433	4.323518026	5.655650589	6.234096086	8.452962177	5.644401599	6.221019637	3.929920057	6.293021924	6.27574551	3.574088843	6.62105186	5.372349229	8.107355796	6.235580992	6.243376479	7.098110972	5.942910008	4.962236774	6.60345092	5.629303519	3.606863361	6.440453226	7.581703109	5.829578006	5.835147214	6.255133115	7.712808203	6.761414976	4.548318351	6.52537404	4.25930571	6.145516094	7.614786024	5.14425259	5.153001709	4.780499975	5.992584383	6.611327111	6.216486117	5.257475736	8.13354482	4.027429385	6.417980809	6.548476744	5.619804964	6.807800127	4.888146131	5.768806338	4.331508517	6.312779214	6.295817187	6.162204907	5.414461729	7.147826496	3.66924233	5.280402064	2.945562162	3.627680394	4.261918489
212188_at	9.632404581	9.095856426	9.05424877	8.222295364	8.602756808	9.075572817	10.58613993	8.463178948	9.728241769	9.065353971	10.79025125	10.39705866	9.741308673	11.37020904	9.659870554	9.518594338	9.892060429	9.368727579	10.61421278	10.41173845	9.210240975	8.769981876	10.88007352	9.737980379	9.757129012	10.07923425	8.835511613	10.90872936	10.41189002	9.683604611	9.446607921	9.542026932	10.06301714	10.87235808	11.10468916	10.28146611	9.227278878	10.11218534	10.44892277	10.33334501	9.879852742	10.29277828	9.884069613	10.49763428	10.33035327	10.41775799	9.894787316	8.699375023	9.949480574	9.401695623	8.276933504	9.494342503	10.04914853	9.587193966	10.04390119	9.65376009	9.932674212	9.038977064	9.782611491	9.067966789	6.817473213	10.06971854	9.902830062	9.700881282	6.094277032	7.827877602	8.056371541	8.353326947	9.453752441	7.340168492	6.968976185	9.042932677	8.175668166	7.589984234	8.707383434	5.547431006	8.963024219	7.922282982	8.262583216	8.916846132	8.59896348	7.043221746	7.511340318	7.030138723	9.831673577	8.346744042	9.245965521	8.120725433	6.976980244	6.435888831	7.611357911	8.678156402	9.437981617	8.525500133	9.708962419	8.016706309	6.727505248	9.35830677	8.38571707	7.244058655	7.004371121	7.181550221	9.070122284	8.099717161	7.341841719	7.045973336	7.965316731	8.397687187	8.585006743	9.579336963	7.066442982	8.684888103	7.85727522	7.934826532	8.637060007	7.604054202	8.576315077	8.838653971	9.688025735	6.070620428	10.2054815	7.811309004	7.932088387	7.420656899	8.371584405
212220_at	6.043711343	4.584684411	5.731528112	8.04215204	3.019495313	4.566129933	7.31989535	4.336434127	6.57855871	6.420679579	4.256702687	3.003708098	6.123099847	6.548313521	5.458921424	7.510302086	6.962395365	3.9717019	5.835254001	6.014856628	3.192831629	4.924588175	6.627147004	2.397683063	4.771763683	5.499610792	3.642487038	7.19352306	6.829140796	6.103886492	7.194416781	6.132026797	5.868768334	6.254457767	4.083034737	5.36326746	4.101676452	9.462898353	7.187716571	5.296134543	8.73122302	5.982116523	7.220775567	6.422916865	6.226569567	5.336431771	4.801320311	8.509793426	6.777788353	9.037523966	8.58693845	9.655749482	2.514710889	5.982303707	7.05880139	6.645753626	3.190200835	7.229233063	6.059528276	7.143603081	9.235588057	3.145165396	6.154050554	8.418474929	3.788080269	2.348046969	4.68201158	3.25652534	3.508449996	4.530409535	2.428357068	2.471067608	2.230015174	2.452932701	3.34444145	2.356258946	2.275744286	2.994739723	4.236732793	4.415629161	2.520998892	2.351169752	4.149420958	4.662702269	2.148026538	5.286160087	6.397772289	3.869355851	3.682964853	4.117425733	3.21775246	3.227975809	3.601545325	2.553839938	5.050707236	2.503232277	6.837189309	3.157238009	2.723150067	2.261984907	2.484369103	3.1830808	2.283541028	3.025595365	3.126493967	2.946058732	3.378296667	4.075839452	2.406288854	2.371734467	2.566350413	2.441463539	2.316137944	2.381035157	2.554112697	2.36542074	2.492705254	2.525940209	2.311426301	2.164842408	2.558988367	2.266262843	3.422914215	2.421633235	2.509938694
212451_at	6.892189678	7.621726145	6.998851291	7.438345347	8.377943404	6.415744538	7.678790048	6.567369035	7.142307632	7.310775656	7.530419271	7.454714607	7.291687186	8.176424418	6.648106316	8.342860707	6.528762194	6.483480228	8.144418523	7.953133301	8.029036597	7.447542828	5.808307671	7.241763149	7.928884612	7.327224859	5.936421489	7.329188088	7.200975008	6.554645114	6.515160643	5.176179836	6.175764655	8.350224774	8.578691555	4.915741882	6.634072105	6.24338564	7.729336122	9.032952279	7.433957647	6.881278915	7.789907933	7.496177646	8.47799334	6.726253291	6.235127907	6.844807231	8.386365511	8.188074791	9.083580674	7.590433838	6.61027963	7.852303302	8.154948342	5.74221129	6.028593828	7.248286992	8.598115099	7.403073728	7.874110096	5.323575496	6.70995387	5.955570173	3.130552076	4.992694842	3.838775402	4.655335134	4.994190264	4.832718488	4.162243713	5.371809474	5.231967915	3.07349444	4.973231116	4.916315321	5.260058102	3.682072804	5.441717429	5.149695243	4.90373856	5.352972549	3.63955323	4.036112777	6.217262514	4.335898414	4.941449708	4.685060454	3.80108512	5.237473041	5.314711196	4.853240394	4.905208112	5.005533705	4.931783783	5.360664931	3.663966069	4.75147322	2.958206697	4.99406766	4.007626237	3.49039907	4.493299781	2.935563431	5.013185869	4.748000353	4.136839841	5.036149946	5.437969181	6.021449643	5.115869341	3.957111689	5.741696093	4.800671315	3.108462654	4.78952162	5.323031174	3.788311968	5.881367649	4.779609679	5.306250117	3.974045634	4.189168301	6.942835437	3.316023413
212468_at	5.878029691	4.176070726	4.872345104	4.392137969	4.900792784	3.722001062	5.894022549	7.910679309	4.904612394	5.609894671	5.559079258	4.743832742	5.34112995	6.687668884	4.433506072	6.455935515	5.529857971	5.489259246	5.072989393	5.33745763	3.905395283	5.056119712	6.045662265	3.257574612	5.257224071	4.298791066	3.912644637	5.116724992	5.677714882	5.617901845	5.220669499	4.519931901	5.010514917	6.487969312	5.077101477	3.805919312	4.362223728	4.297780967	6.152183523	5.481807623	7.103085163	5.933218566	6.099565054	5.67992487	6.027953593	5.838850778	5.121421558	5.883352084	7.453509755	6.188493235	6.094092953	4.706803136	5.220671811	5.520974666	5.386073318	4.915197139	5.167331649	4.299336054	5.7813726	5.371305454	6.418637155	4.190163807	5.433896114	6.919548018	3.284552772	3.718027207	3.221201826	3.298159152	3.869843845	3.209135357	3.175957633	4.72795656	3.314950739	3.440004779	3.527304195	3.232562196	3.930200388	3.692146605	3.833109527	3.715536685	3.48151473	4.239458212	3.193216372	3.247164128	4.574800733	4.092665463	3.349989523	3.340479317	3.576975453	3.863061477	4.936813471	4.265471901	4.914743651	4.01790967	3.75920597	5.007306982	5.347866858	4.254586083	3.199304439	2.964575563	3.904184317	3.639950705	3.645442341	3.186615804	4.094680589	3.285226456	3.241806452	3.836392158	3.708167689	3.239408489	3.988447726	3.199789348	4.846435797	3.455388685	3.173531688	3.811097185	3.340422782	4.355023648	4.829690109	3.678046606	4.578942305	3.973437243	4.092776446	4.187415109	3.523481017
212487_at	8.182285783	7.514661045	8.770100546	6.486440408	7.451675155	7.589964551	7.536477807	7.823397758	9.29782701	7.469627786	9.012218503	6.39352997	8.956833811	8.619422954	7.607716591	7.599924673	7.152343511	6.599671957	9.032413072	7.602385493	7.887658012	7.937940637	6.814212188	6.604972595	7.652946795	8.351180871	6.592417446	8.174858029	8.0261082	8.783178011	7.523246834	7.453786584	7.111808812	8.989496802	8.028645329	7.253285752	7.437250104	7.433683884	9.028933101	8.039796032	7.629835789	8.273849095	8.112729001	8.453301079	8.678846514	7.410859009	6.765659259	8.930817488	8.408877378	7.696932448	8.447181357	7.375360191	7.541708879	7.788059918	7.56784639	8.414478938	7.405955393	8.018617735	7.405101426	8.997763326	8.299739245	6.462955939	6.909555232	7.503038229	2.771571706	5.634819099	3.979050824	3.506043298	4.376036027	4.963811068	5.155650452	5.650884958	5.720497951	3.605519934	4.982592076	6.853122878	6.385047283	5.700908525	5.636671865	5.402292556	5.566011863	6.450468622	5.317838044	5.08900376	7.229710217	5.675938136	5.840443091	3.5022627	4.706033768	5.447195073	5.653405876	6.201141252	6.248492351	6.466830987	5.787240711	4.321472498	7.885922518	6.454985925	3.700603018	4.359048475	6.24006774	5.55087314	4.875714691	5.807736082	6.291287201	5.28364168	5.680884526	6.454448386	7.650070715	5.954610691	5.721177555	6.085348261	6.42135578	5.226352167	4.870274295	7.332179974	6.553315407	6.922087622	7.268483148	5.657728542	6.442834742	7.465065328	6.432341023	6.495548595	5.688897041
212488_at	10.52279817	12.30216087	11.88877846	9.471824025	10.53550838	11.88051498	12.15579946	9.507399356	7.074574452	12.55780609	12.353013	12.82309791	11.76768136	12.56231785	11.49281915	12.06566925	11.40439377	11.98478012	12.76295656	11.24714062	9.586458288	10.50305519	12.06684146	12.04665103	12.63393562	11.02065685	8.517980763	11.14290212	10.85243866	9.90848415	12.24459491	10.55611556	12.08903533	12.04514002	10.81418634	12.27036869	12.48936501	7.225934607	11.48485182	9.302068746	9.784764246	11.99684376	12.8599209	11.01979825	11.53278983	12.73139423	11.49073152	8.606096106	12.41668766	10.43864331	11.28175582	9.754465163	11.64042158	12.44661676	12.44978196	11.64839575	12.36836652	11.0685076	12.64653735	10.98856058	7.529692008	10.97173022	12.27796094	9.617296604	6.519569033	9.058609062	8.488308052	8.015456261	8.076221915	7.244114144	9.655594214	11.0074454	9.265442611	8.544618406	9.429945541	9.247880051	10.12624812	8.398387815	8.539219245	8.142412407	9.767781834	9.562820645	8.556756048	10.25159386	10.85992523	6.249928187	7.906914263	10.1261115	8.867672251	8.531252158	10.45544687	10.89422699	10.03443113	9.389632102	7.623923573	7.65841622	5.757200361	10.88738719	9.642035195	7.940351835	7.497090486	10.72022912	10.66377171	11.759002	9.535656048	11.84205668	9.014189267	8.727320203	10.13266089	8.495414518	8.694299802	10.57001137	9.23365656	10.03080936	10.07672396	9.413358832	11.28023369	10.76629721	7.452968829	3.963446175	10.81722983	10.44712344	10.24525031	9.61609272	10.30577758
212587_s_at	6.256506313	4.838219859	4.916440089	5.154254914	4.662277275	6.223447603	10.54411768	9.342589951	10.99956649	5.223406845	9.37061379	8.691448678	7.71535618	8.871937299	7.990367797	9.362284159	10.75087562	5.622259378	9.537819244	11.79827892	5.081747511	7.434805718	10.00559182	3.782594414	6.310012737	5.25176404	3.801065201	9.506792478	8.970553156	10.02018844	6.61966515	6.611942004	5.817043877	9.662230923	6.044142575	8.549248518	5.163877655	10.62289623	9.494774121	10.91915938	9.242266898	8.392475025	8.98699732	10.29884677	8.418057727	9.327454001	9.23816162	10.02405258	9.497843096	9.072501134	8.145006381	9.206576054	7.192099225	7.783648874	8.136826469	9.623775153	5.911215469	10.65228719	7.787849105	7.998964588	4.982711588	9.619808585	8.578802668	11.1973848	2.815374418	8.315779388	7.439273411	2.73778492	3.545737103	4.578162318	3.976821819	5.627293878	5.064784417	5.20329912	3.334043945	2.596772192	4.690848966	5.885183355	4.889255532	5.604301295	3.834046537	4.125192655	5.828213623	4.184441051	7.388613959	8.331571939	8.349330174	7.743656397	3.735984712	5.030899574	3.791478096	4.806012307	6.233407635	5.071973378	9.741430549	8.691747445	4.381218241	4.549473629	6.175307683	3.999150809	3.838222744	4.734090316	8.598743387	4.70541638	4.430865483	4.024095921	3.272791284	8.587090426	3.761578119	3.824674612	5.078952879	4.721489522	3.942218355	4.261357181	7.381817757	3.8051821	6.655926162	6.1913468	3.789173015	3.79441493	9.518075127	3.766807946	3.789341175	4.268442979	4.321833028
