Fragment.ID	GSM27015.26.M	GSM27016.26.M	GSM27018.29.M	GSM27021.37.M	GSM27023.40.M	GSM27024.42.M	GSM27025.45.M	GSM27027.52.M	GSM27028.53.M	GSM27031.66.M	GSM27032.70.M	GSM27034.73.M	GSM27035.77.M	GSM27036.80.M	GSM27038.85.M	GSM27040.90.M	GSM27042.91.M	GSM27043.95.M	GSM27017.27.F	GSM27019.30.F	GSM27020.36.F	GSM27022.38.F	GSM27026.48.F	GSM27029.56.F	GSM27030.61.F	GSM27033.71.F	GSM27037.81.F	GSM27039.87.F	GSM27041.90.F	GSM27044.106.F
934_at	53.6686	34.9764	57.1283	61.2929	99.994	96.0338	96.5687	55.3993	101.648	56.9895	67.1881	65.8195	53.9967	78.2004	88.7135	65.5149	72.2216	112.022	97.5156	65.1008	46.2578	57.2568	66.8471	82.4718	61.183	104.765	40.9619	63.3813	104.484	86.8182
935_at	826.654	1324.7	713.808	701.725	798.046	870.587	871.255	858.35	726.344	1007.97	867.472	913.549	1112.17	694.382	843.153	955.119	634.82	548.233	512.028	747.014	1032.13	799.319	997.952	1088.02	931.364	778.435	1433.15	857.026	850.501	690.393
916_at	1417.33	1766.02	1611.32	1447.94	1934.24	1625.12	1527.68	1273.65	1672.43	1572.52	1369.9	1370.38	1281.81	1622.42	1160.79	1336.17	1447.51	1843.09	1669.26	1836.79	1461.08	1600.79	1426.17	1755.83	1678.34	1542.69	1324.24	1562.71	1521.64	1465.58
917_g_at	1524.6	2248.87	1599.05	1222.26	1752.82	1753.82	1705.93	1206.27	1605.07	1567.81	1592.96	1293.55	1492.69	1153.05	1352.4	1955.27	1148.13	648.78	968.455	1767.15	1740.76	1756.75	1444.2	1491.46	1897.57	1866.75	1712.39	1833.27	1177.45	587.588
895_at	2742.93	2535.71	2344.59	1830.04	2147.12	2228.36	1726.52	2855.07	2140.39	2813.7	1836.24	2719.78	2087.24	2595.25	2167.29	2468.15	2387.86	2019.16	2702.76	2692.84	2439.97	2453.39	2105.72	2032.15	2995.64	2157.45	2305.45	2404.71	1532.07	1161.5
896_at	542.9	398.605	597.908	602.868	529.166	506.047	518.438	436.412	513.056	512.413	457.094	483.326	445.352	686.966	400.621	437.372	532.232	714.345	574.763	584.435	547.216	606.003	489.259	719.339	487.18	614.053	297.047	515.276	545.685	602.288
897_at	750.267	1496.05	692.086	532.723	1154.63	829.764	803.809	251.683	728.395	350.204	856.537	242.023	988.699	271.624	364.053	1200.66	285.226	40.8033	164.259	391.135	983.562	701.45	555.32	774.789	839.201	918.348	1062.18	1057.06	759.086	281.371
898_s_at	85.0031	78.0902	105.505	95.7664	66.861	67.704	57.923	95.926	93.7595	105.133	69.9239	140.345	86.0844	79.7017	58.2605	37.5345	97.3699	165.214	162.162	140.106	84.7394	90.9979	66.2462	60.2805	84.2892	72.1678	53.5318	77.7862	115.472	113.383
899_at	143.82	83.4194	171.401	176.902	178.711	196.911	228.624	130.238	177.849	104.296	165.548	174.671	118.463	170.829	207.339	138.935	172.693	236.16	219.501	138.434	109.085	115.157	329.501	182.379	144.947	152.523	81.4358	152.231	187.205	189.9
900_at	20.8431	22.7862	26.5903	24.5363	22.1039	23.5307	30.3474	26.0678	64.4626	26.2327	33.6229	31.1695	53.069	9.84479	11.0115	19.8358	15.921	12.0718	24.7358	15.57	14.6212	33.6329	18.9407	39.1256	40.9713	35.4686	34.3767	30.443	42.5177	45.569
901_g_at	21.8645	29.9037	55.2573	40.2812	38.7319	40.2947	24.992	38.4353	52.8229	26.7476	48.807	27.3361	78.4328	34.1031	30.4779	39.9851	42.5801	52.1388	71.7652	45.0838	45.7513	45.703	64.462	64.8759	93.3667	33.6544	88.4373	49.3663	21.3415	22.3842
902_at	92.5925	106.323	120.146	68.3523	74.7199	116.699	103.111	79.357	113.593	87.3922	84.1133	80.965	109.793	106.647	80.6866	66.1848	98.9139	82.6842	95.5874	113.968	113.523	119.518	128.585	125.717	97.5167	120.958	82.2386	115.76	92.5446	75.419
903_at	218.774	290.149	240.116	252.772	307.377	237.441	376.728	333.754	244.898	305.026	271.578	307.916	393	339.964	348.908	323.483	320.247	291.588	349.277	273.854	260.655	272.788	287.685	368.2	251.257	318.953	359.179	319.962	219.977	401.386
904_s_at	20.5203	23.0909	31.7916	28.013	13.1268	15.5507	9.18797	16.5276	12.4202	29.6288	12.3022	4.73607	20.647	10.6971	4.43429	12.7043	14.5067	12.4109	6.35268	14.2583	18.8347	11.5357	0.001	31.3192	14.5096	28.0944	18.4474	25.538	37.8899	28.5261
905_at	1587.64	1773.71	1382.92	1215.95	1534.55	1363.23	1110.63	1493.17	1154.32	1468.8	848.001	1046.3	1092.08	1231.23	981.846	1280.69	1259.53	821.093	1345.02	1774.99	1378.46	1409.39	1079.86	1452.51	1538.26	1138.24	1646.57	1448.56	981.127	906.172
906_at	399.722	346.53	366.579	298.379	362.529	339.007	427.036	428.787	370.709	421.949	293.529	348.395	307.043	221.738	342.034	393.622	273.786	265.839	379.247	276.196	265.667	437.339	411.994	409.923	402.577	387.378	420.34	480.433	231.836	219.343
907_at	123.958	139.924	133.828	161.738	136.763	162.32	135.891	136.961	181.609	134.223	136.59	151.438	174.882	167.718	133.866	161.136	171.451	285.44	307.259	169.461	160.153	159.765	157.456	182.455	142.541	137.287	94.8729	139.502	168.392	156.541
908_at	250.819	37.6939	60.2234	73.527	40.8519	38.8272	49.6284	29.598	82.2509	46.3347	48.7362	19.7059	53.5976	64.3475	36.2403	45.017	77.361	62.8177	42.4162	61.3445	71.1952	45.9399	15.0179	69.1978	45.6388	83.3598	46.5597	63.1244	52.0329	36.8301
909_g_at	388.32	253.33	332.815	377.54	535.174	326.589	326.143	348.973	361.04	387.027	307.291	459.003	238.079	589.4	286.708	249.125	547.693	1440.92	884.318	388.881	375.061	330.576	353.86	374.765	302.863	320.654	162.473	314.194	511.456	526.7
910_at	178.113	166.03	178.173	195.53	206.707	173.594	204.248	139.761	262.201	172.933	187.282	153.965	175.036	165.619	170.815	337.955	244.117	287.099	151.674	301.81	207.031	177.287	317.681	216.417	209.782	240.497	145.13	156.686	199.663	162.947
911_s_at	5752.96	5626.6	5909.21	6064.97	5340.01	5416.51	6359.26	5716.1	6157.09	5456.98	4897.34	5776.25	5434.68	6088.43	5095.22	5588.12	6468.48	5505.47	7885.78	6872.64	5436.31	6076.81	6827.66	5725.37	5721.55	6123.89	5405.62	5555.88	5312.12	4156.67
912_s_at	217.242	193.413	236.302	226.426	265.844	281.272	233.88	179.405	209.509	134.16	255.485	200.983	238.187	247.302	197.167	236.547	281.71	311.784	350.417	268.751	230.826	226.844	197.9	188.804	242.871	202.786	161.167	213.095	350.472	210.167
913_at	939.418	834.37	1032.77	1139.01	1192.56	1237.51	938.59	741.361	1109.95	960.411	992.617	845.511	1069.05	1097.37	577.358	1052.97	1017.49	1096.7	1343.93	1192.49	1063.63	1019.92	1176.24	1052.56	1203.98	949.489	980.432	992.278	881.586	701.138
914_g_at	50.8166	39.1658	20.5295	15.2949	28.115	22.9932	49.1495	26.0487	25.3129	29.9266	40.4793	41.7179	65.821	32.2404	43.964	36.0714	23.2566	18.8359	15.2692	20.4563	23.1405	15.6792	38.1597	34.3989	21.8636	31.2396	65.2231	33.7559	49.7681	45.7585
915_at	2159	372.371	226.249	240.477	198.72	197.648	296.282	374.774	343.131	347.778	269.431	210.75	294.301	151.317	281.54	482.273	168.704	78.3763	147.142	216.071	402.3	237.054	447.698	238.529	269.06	254.504	374.557	345.23	162.589	182.386
873_at	27.4018	0.001	36.4542	34.9129	48.5415	25.69	28.1582	1.31235	30.9232	27.6206	41.7686	18.4572	33.9546	27.4209	1.38885	11.2912	16.4603	37.5502	3.80025	3.13064	41.3229	29.5982	33.6283	40.7649	21.7947	60.5472	8.59049	38.7224	38.2856	60.6115
874_at	597.948	651.572	616.419	547.616	507.518	580.921	487.083	485.106	471.173	555.78	501.963	473.528	565.439	578.085	625.418	518.388	679.016	619.518	639.033	656.806	587.568	560.404	489.511	685.867	499.72	453.24	560.856	593.139	603.006	505.065
875_g_at	224.993	175.963	132.75	134.579	131.275	169.763	154.036	301.273	137.148	272.13	183.856	200.893	217.841	190.871	108.732	142.632	149.279	273.265	209.774	102.183	316.646	113.881	273.545	188.636	161.624	268.815	253.293	109.824	163.038	352.843
876_at	56.2724	70.1911	33.3223	39.3935	33.9291	28.546	67.6825	32.3891	54.0716	57.5473	40.2034	22.396	68.8214	38.2723	35.7018	47.4284	42.9706	37.1014	29.6747	30.2918	47.2018	42.2135	41.7494	57.4497	41.364	72.9225	92.0452	46.49	31.2412	39.9139
877_at	89.4308	167.717	72.2446	62.3972	33.8018	67.1708	134.738	63.4148	124.427	98.1501	75.9684	82.2226	138.397	26.0018	244.64	91.7644	18.5864	28.8122	28.9146	22.4705	81.9762	63.9031	241.76	163.447	71.2325	120.46	118.52	67.4307	165.526	84.6697
878_s_at	1106.82	951.399	1264.98	1378.36	1270	1132.2	976.246	1003.9	912.663	977.162	1154.32	1268.68	1239.62	1431.07	733.048	1193.73	1393.61	2122.54	2041.26	1064.15	1049.02	1046.6	1336.56	1310.6	1039.17	841.277	985.922	987.048	1189.96	1319.51
879_at	162.379	103.469	119.64	115.232	102.097	91.0362	98.5026	91.2873	131.093	110.221	107.104	127.292	98.6878	120.272	86.9509	153.106	144.148	145.568	161.006	111.974	96.3264	93.0467	120.605	112.893	86.8235	118.602	76.3925	78.7837	111.553	142.654
880_at	1926.75	2130.6	1933.44	1826.51	2054.73	1750.87	2213.07	1993.87	2193.63	1961.73	1718.06	1898.76	2013.06	1708.7	2020.28	2050.48	1640.19	1262.11	1477.34	1895.26	2367.51	2075.13	2418.16	1871.68	2156	1947.7	2097.91	1836.48	1792.36	1347.06
881_at	61.7436	41.7785	61.7738	51.4324	80.1205	63.2029	60.9552	66.7462	76.1221	74.0562	84.649	65.968	82.9112	101.788	60.3067	69.4279	90.2464	76.03	103.542	103.556	79.8993	90.8473	65.3358	87.697	70.6702	79.571	72.5437	75.7738	79.0645	74.1061
882_at	1721.73	1634.83	1634.89	1741.07	1667.94	1584.03	1397.57	1470.8	1686.09	1860.52	1519.12	1658.43	1548.78	1744.95	1181.43	1460.22	1710.16	1418.87	1542.86	1784.3	1824.88	1749.47	1345.18	1511.82	1623.98	1753.96	1492.97	1764.99	1601.42	1625.25
883_s_at	802.773	751.39	614.35	679.314	753.417	605.23	759.577	879.727	1005.26	1100.71	696.179	979.47	803.264	1099.97	639.83	649.69	968.043	997.744	594.874	780.952	881.383	740.3	771.209	881.153	609.918	1183.8	686.43	746.179	891.667	970.412
884_at	632.524	616.339	558.828	692.38	607.956	633.747	570.726	494.916	721.992	547.565	544.498	438.374	684.28	594.119	552.583	548.5	612.55	430.613	419.253	588.313	644.316	679.854	874.194	767.089	544.886	654.439	556.409	521.117	507.337	621.435
885_g_at	213.559	185.746	230.412	187.181	180.163	208.522	244.648	144.452	247.872	202.569	246.673	168.498	235.538	268.402	155.998	258.314	264.871	261.754	244.588	232.647	192.899	181.748	146.082	203.155	235.452	264.242	242.92	213.042	152.616	196.66
886_at	134.763	187.6	118.676	99.2642	126.93	138.33	188.4	157.15	144.644	171.257	109.68	103.769	188.934	92.8417	170.676	162.083	101.726	94.6897	177.162	94.0358	114.335	106.074	332.065	202.14	133.241	127.767	194.53	145.323	122.457	95.3377
887_at	981.09	1453.52	1108.86	992.775	1503.03	1153.88	1035.01	962.962	1151.38	1218.19	1331.51	1035.69	1212.24	1548.16	829.277	1407.14	1388.26	861.122	792.873	1257.13	1190.52	1046.93	803.891	1479.78	1188.43	1324.77	1073.95	1146.83	1372.8	1325.87
888_s_at	309.137	233.801	367.884	318.636	292.699	284.068	256.351	207.122	382.235	222.801	286.051	276	272.424	411.206	149.078	244.587	395.535	379.983	341.359	363.953	296.516	266.934	215.228	335.467	259.833	303.28	200.806	249.239	314.783	289.006
889_at	686.128	570.798	642.255	741.105	598.528	698.496	646.39	672.076	660.182	583.782	798.82	878.18	692.871	635.904	597.283	661.508	691.092	1164.55	1001.14	422.288	469.671	564.534	796.079	799.91	643.456	588.141	537.135	587.461	980.164	1130.4
890_at	255.973	328.054	246.13	230.903	284.581	255.413	282.378	356.399	301.84	341.035	237.653	276.682	274.57	270.341	382.701	332.551	274.55	184.957	254.165	279.547	290.947	296.437	342.882	332.092	304.703	329.837	364.733	277.918	252.055	253.518
891_at	274.503	340.262	158.989	153.074	120.811	151.541	298.446	248.2	260.912	227.296	224.034	267.68	416.629	159.622	395.401	250.407	147.289	184.426	200.029	186.693	226.63	186.264	251.051	275.001	180.842	260.822	304.516	223.581	228.775	214.946
892_at	185.974	105.802	86.5763	110.772	98.6789	83.5299	207.581	350.89	133.664	228.736	138.445	197.595	206.687	255.054	116.094	76.9044	162.858	257.285	122.766	113.112	162.546	57.7612	316.453	118.154	109.379	160.646	251.122	98.661	192.328	227.18
893_at	355.967	579.078	312.248	273.055	329.419	193.458	158.627	325.813	306.887	483.311	177.172	179.471	143.87	237.182	227.153	234.244	276.709	209.519	395.564	511.529	317.686	333.245	124.874	269.709	179.207	329.296	323.727	331.432	154.121	71.5571
894_g_at	853.697	760.957	902.063	869.88	739.697	671.706	758.295	652.756	742.489	830.932	862.981	800.993	726.172	907.636	640.824	668.394	881.111	517.369	550.926	849.13	642.653	698.36	729.547	890.193	595.908	854.182	766.033	814.486	751.565	755.524
870_f_at	6893.37	5860.64	5531.92	6930.41	6649.33	4810.09	5635.62	6203.82	6573.8	7871.27	6310.51	8065.92	5977.6	8878.38	4714.72	7021.35	8877.23	6831.23	5915.46	5641.44	6814.85	7220.43	4242.08	5818.9	6321.81	6206.99	6045.9	6803.33	6100.62	7091.3
871_s_at	350.862	532.28	459.402	289.353	337.224	323.291	336.143	348.112	517.033	318.949	171.019	164.04	253.361	294.342	375.001	214.446	280.372	158.177	364.296	480.552	307.064	382.437	636.36	393.614	262.412	397.244	333.348	309.129	263.891	164.962
872_i_at	32.7229	39.5177	26.8876	14.2538	26.9279	27.3629	34.78	17.4377	57.3538	31.4924	15.8416	17.7699	63.7641	15.5528	30.5657	29.5256	28.5041	5.54683	27.6703	24.9189	28.2217	15.5388	57.0499	63.3429	24.1445	23.3814	84.5279	26.7813	15.9617	23.9043
850_r_at	6.10946	26.523	20.8035	42.5998	10.7347	6.62789	24.2582	12.5942	15.3466	6.05476	5.19007	18.5882	22.4056	4.4168	14.6582	2.09698	4.84347	15.7245	20.1946	11.7402	10.7486	12.9166	14.7191	24.1172	12.6495	22.1104	20.8833	16.1266	24.4889	18.7375
851_s_at	77.3642	134.722	51.9548	44.101	65.0992	75.8421	106.257	86.2272	118.492	87.4172	45.133	57.4077	135.02	50.7973	140.698	73.0332	48.4574	38.0818	64.575	59.3428	77.4774	66.0926	142.299	110.705	62.9032	116.769	153.022	81.8041	67.2695	45.5256
852_at	105.484	95.8165	117.212	131.514	151.903	124.368	134.89	86.4974	155.799	121.078	114.059	130.436	129.436	141.897	128.232	93.5541	142.459	185.387	147.794	142.349	108.796	128.387	155.443	178.97	115.867	159.591	80.7716	125.504	190.095	193.564
853_at	162.49	184.722	83.5604	129.131	96.8067	83.4931	291.226	193.606	146.164	320.64	176.6	209.276	349.173	181.771	254.673	181.239	129.661	205.544	119.135	115.961	172.009	126.499	118.53	251.593	113.828	167.681	282.767	162.838	240.664	245.408
854_at	52.3665	82.6487	78.8298	76.053	35.1058	45.7161	26.1877	92.0715	45.9146	58.5807	23.0876	83.0734	22.4977	58.4149	48.7146	36.6239	64.3246	56.4088	33.3052	46.86	53.0681	73.5712	29.1125	32.9038	35.3567	42.8996	23.6274	35.0848	150.198	62.2113
855_at	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	33.6629	0.001	0.001	0.001
856_at	85.2854	80.943	96.0583	64.6895	95.4269	96.097	113.323	74.1419	133.146	73.6241	99.6208	97.797	74.8389	86.9666	63.2543	71.4974	83.1042	172.411	132.469	65.3182	88.0037	76.5082	123.718	113.11	78.7622	100.254	73.8075	83.7637	116.442	95.7348
857_at	287.273	239.877	219.527	215.614	199.487	221.807	204.072	270.202	217.348	365.857	144.084	268.703	200.391	218.709	212.952	233.966	218.209	179.324	258.978	306.142	212.567	195.008	268.907	190.382	218.691	204.559	234.853	300.5	104.072	150.11
858_at	129.958	171.588	156.471	135.9	156.056	134.175	112.486	197.617	118.606	220.199	119.012	154.319	118.472	230.481	100.285	135.919	218.895	250.054	186.444	191.123	165.618	160.968	81.8101	108.908	164.419	147.483	134.078	165.111	114.684	128.959
859_at	126.471	238.451	43.331	25.5114	97.5862	50.5497	52.7766	234.906	99.8184	78.9347	91.4038	231.07	269.515	106.797	262.15	62.4978	165.437	199.12	85.3636	106.791	90.041	93.1001	164.407	103.538	91.2108	184.275	206.661	52.5423	140.811	178.953
860_at	176.173	220.166	110.224	95.1359	145.236	125.296	239.265	175.982	173.892	132.653	121.285	124.039	174.147	86.7856	185.394	189.827	94.0149	70.9528	118.572	130.389	135.968	122.125	193.173	153.2	146.888	197.794	216.966	180.998	104.625	80.6558
861_g_at	171.225	177.365	116.118	113.079	114.745	103.786	158.044	110.608	134.993	126.6	95.7213	83.4004	131.356	87.5482	110.034	132.729	98.2659	89.1686	129.037	139.726	112.028	113.259	137.781	155.036	125.758	134.365	192.027	135.891	52.5064	63.3891
862_at	63.4534	51.6956	112.731	79.3236	211.515	132.902	127.094	93.7322	73.6061	103.09	193.83	247.176	136.517	128.605	99.5081	67.7047	144.283	300.418	212.018	66.5477	65.0331	65.4169	71.3854	150.82	108.227	67.4102	31.2615	114.768	197.891	361.382
863_g_at	26.0824	14.7506	23.497	32.4836	22.9258	24.3183	25.0045	7.71273	15.546	15.0191	13.939	5.39026	24.1909	28.6755	4.18722	26.0749	39.9533	26.8945	19.2022	25.1877	18.875	17.3886	11.672	33.2445	18.5678	21.3544	20.4885	36.5588	14.8363	22.3751
864_at	247.403	203.834	231.91	342.85	153.77	227.096	190.856	153.941	158.816	158.313	208.721	135.011	255.642	172.141	168.561	195.347	214.894	179.919	225.605	208.135	219.963	202.142	168.329	257.703	220.508	168.364	189.45	176.283	264.909	327.143
865_at	95.9762	114.545	130.448	88.4754	104.094	77.6555	50.4537	59.8588	100.099	47.6446	51.689	46.1279	84.1203	54.0333	65.2794	60.6909	69.8968	72.178	154.218	139.254	86.1671	91.8767	133.924	132.705	81.8976	86.3257	78.4197	85.0595	102.705	69.1575
866_at	113.601	112.998	123.524	116.439	156.562	167.652	142.008	80.0175	140.605	95.5743	173.132	73.9439	152.126	137.848	88.8595	159.581	136.355	114.711	131.867	156.76	143.554	141.023	140.869	109.093	178.925	142.143	208.36	132.909	92.1638	88.7481
867_s_at	260.023	214.684	309.948	266.913	278.174	258.301	282.36	240.056	298.307	201.821	253.646	211.167	220.799	339.959	269.862	204.218	334.559	581.276	449.788	435.432	248.962	321.198	409.639	259.364	235.668	301.287	176.747	261.941	307.874	262.832
868_at	792.204	983.717	681.916	817.927	821.229	646.03	772.924	588.674	635.624	858.752	688.138	840.624	728.637	783.348	619.078	675.569	768.601	890.505	721.262	689.026	714.99	707.145	572.985	801.948	707.013	635.365	580.992	840.076	993.766	801.881
869_at	402.721	475.958	286.262	352.128	330.541	356.695	439.77	469.3	390.571	518.076	350.642	474.27	540.761	248.717	646.81	406.318	289.947	252.642	314.273	285.01	377.918	350.97	375.873	454.442	392.128	365.83	609.16	418.134	345.961	436.278
845_at	188.431	210.842	184.412	212.113	203.257	152.266	177.496	156.343	192.875	139.597	175.792	163.029	158.432	189.447	130.083	138.855	212.124	269.378	224.23	192.445	208.541	157.807	134.53	160.646	168.13	191.101	126.033	164.885	210.404	176.695
846_s_at	268.93	177.977	258.089	205.291	123.75	150.48	106.803	160.632	237.25	196.232	177.842	182.173	189.963	271.791	95.3423	173.421	285.172	264.117	230.787	270.176	278.098	212.785	128.033	241.613	212.516	205.64	183.619	223.907	101.087	202.292
847_at	944.677	1221.9	1252.4	921.505	1291.99	1209.26	972.834	993.798	839.41	1259.8	902.922	1271.22	1204.85	1381.52	1154.13	1135.36	1467.74	0.001	0.001	1282.31	1103.63	1194.96	790.628	1256.05	1122.62	899.677	923.352	1189.52	1270	1021.36
848_at	329.376	333.206	363.868	466.642	425.739	306.686	350.606	257.82	413.05	353.865	390.122	389.545	298.958	604.044	265.609	374.923	547.798	493.017	402.714	424.902	360.859	362.429	376.772	328.003	297.96	322.386	264.18	371.34	364.518	322.111
849_g_at	139.305	121.332	130.626	120.993	134.043	125.792	130.155	107.341	127.933	112.503	120.795	133.196	106.401	149.346	141.013	114.429	149.263	198.431	168.395	111.654	115.139	105.476	213.425	130.634	117.598	139.277	79.974	122.398	180.346	144.437
828_at	33.4658	22.9048	47.964	41.5176	66.172	76.3421	59.612	34.9137	41.6697	42.1392	52.1969	71.9751	50.0462	58.6381	45.9687	46.7007	64.4243	92.4919	88.8323	40.1928	25.356	31.4277	57.1654	52.6935	39.6511	42.6026	30.4113	44.5082	51.4804	90.9664
829_s_at	1153.55	1177.19	751.663	674.416	624.782	656.592	985.834	1554.81	939.246	1498.76	801.409	1240.48	887.809	779.188	1139.09	981.408	1040.91	451.852	410.438	692.384	1239.76	954.249	664.93	1048.02	767.357	961.218	1287.95	1129.14	905.915	971.9
830_at	115.756	95.1836	111.303	97.8158	155.575	177.756	155.988	136.421	157.394	109.737	86.3219	105.327	81.2633	114.922	189.445	96.6544	93.9331	145.951	221.541	130.638	92.8949	150.477	292.556	120.711	115.314	164.861	50.464	105.138	211.003	174.305
831_at	232.85	319.098	195.441	148.129	209.229	195.906	291.503	263.309	278.005	216.217	168.75	170.1	265.833	132.638	337.694	224.097	130.764	145.782	172.952	188.266	222.905	220.429	281.195	260.42	231.699	296.924	358.089	231.232	193.453	115.139
832_at	686.288	831.463	507.832	422.456	344.996	384.426	342.642	430.845	394.676	447.041	336.541	264.719	367.645	215.786	454.053	309.128	234.95	182.857	266.885	332.518	386.311	433.257	396.001	472.401	329.766	435.06	395.7	396.932	308.525	373.728
833_at	703.015	640.167	719.049	754.32	733.42	730.866	704.154	499.688	728.322	615.02	737.398	634.271	831.158	866.989	489.893	745.575	787.685	649.152	505.677	814.662	780.54	738.8	647.366	821.069	795.547	753.866	688.711	696.306	663.104	611.344
834_at	31.2382	45.4235	39.8554	58.0037	44.8145	36.3605	36.3317	27.8925	44.9574	44.4155	64.9837	59.5532	48.3416	61.1727	14.2738	33.3009	58.5619	120.215	50.2475	30.9834	47.8044	40.2683	42.7434	52.6462	47.6325	43.4423	44.7537	43.4469	71.0784	39.4613
835_at	153.171	141.654	106.518	114.403	125.358	131.088	81.0814	108.189	164.611	134.406	96.6531	71.775	126.662	84.0421	98.047	133.124	101.415	55.3721	121.891	135.565	85.9675	114.434	99.2228	188.604	128.568	150.691	191.593	102.913	61.0726	123.557
836_at	506.456	512.786	552.833	487.869	661.687	523.518	415.835	359.257	278.598	483.05	482.636	310.891	439.085	761.953	277.281	507.865	817.709	539.876	938.791	679.551	511.368	505.346	449.538	487.15	454.41	553.596	436.495	514.586	409.915	169.875
