row.names	control.diet.19300	control.diet.19301	control.diet.19302	control.diet.19303	control.diet.19304	control.diet.19305	ketogenic.diet.19306	ketogenic.diet.19307	ketogenic.diet.19308	ketogenic.diet.19309	ketogenic.diet.19310
1376614_at	49.4415	50.3933	43.6093	32.7121	50.4676	48.6279	48.6695	38.3062	35.6169	32.6506	22.9113
1376615_at	49.4723	50.4554	35.7312	31.3321	33.6739	41.0071	40.7907	38.2743	28.7703	26.0362	35.9188
1390385_at	173.477	156.137	158.636	168.597	154.12	158.192	126.376	108.499	134.237	136.271	171.488
1398446_at	447.071	403.682	413.752	429.693	423.165	480.17	482.47	491.414	400.198	465.184	412.713
1376616_at	148.675	159.915	189.824	146.064	155.229	180.75	166.753	199.731	160.45	188.665	189.707
1390386_at	18.203	23.3468	106	24.9049	63.933	24.5564	83.1233	92.1595	83.5273	95.0208	68.7889
1376617_at	126.88	105.46	96.282	97.3964	127.656	94.8431	99.8897	107.586	89.356	108.748	116.102
1376618_at	3.60312	6.14368	2.00788	2.67072	4.51211	3.62583	2.67151	1.50862	3.36735	3.37545	4.05036
1390387_at	120.782	110.962	119.889	103.748	109.868	93.4669	106.838	85.9393	88.2716	71.2006	76.2927
1376619_at	214.915	255.786	276.987	276.337	208.61	214.78	338.93	345.595	274.793	284.43	263.04
1376620_at	41.7782	78.4967	44.5498	48.7304	43.3305	46.5226	62.11	71.9192	29.235	53.4015	56.7026
1390388_at	81.4061	88.4763	89.1243	95.8484	67.7358	84.2655	90.098	100.423	101.951	133.731	118.221
1376621_at	174.287	190.878	178.173	164.659	209.933	183.499	203.413	177.208	153.385	197.946	189.064
1376622_at	797.55	769.726	677.695	752.921	674.315	861.892	743.107	761.342	798.936	743.854	733.797
1390389_at	57.3044	55.9553	63.1446	47.4277	46.536	59.497	34.0502	65.929	60.0363	76.7048	90.0383
1376623_at	77.9323	94.2562	92.4979	81.9674	97.1275	85.9582	93.1913	70.7665	90.4806	65.9306	74.3977
1376624_at	122.164	108.698	110.459	114.562	132.457	108.822	117.761	119.061	119.135	101.079	106.98
1390390_at	89.6088	107.556	74.5747	56.9478	50.7481	86.8211	85.5701	105.234	104.916	109.759	102.336
1376625_at	27.1837	33.0901	37.7473	26.3472	22.4726	38.9382	30.7581	22.4737	16.5498	18.2853	37.5651
1376626_at	141.512	127.998	121.52	116.802	128.006	116.172	150.296	172.462	102.598	178.268	179.239
1376627_at	62.3422	74.3401	60.6751	59.0548	72.9403	57.5707	60.4995	63.492	41.4706	57.6917	48.6729
1376628_at	199.129	193.183	188.937	163.816	163.76	195.069	219.361	211.032	149.499	218.011	193.727
1376629_at	449.81	362.781	402.799	368.815	405.525	363.132	365.298	358.779	336.597	418.256	434.367
1390391_at	105.336	87.634	118.546	120.303	51.7809	95.106	103.951	73.2503	93.5406	83.2237	85.8126
1376630_at	147.74	135.802	145.598	137.633	143.07	110.64	118.831	131.418	139.423	119.014	145.944
1390392_at	204.56	189.226	189.242	203.973	209.786	233.27	191.739	194.318	197.283	199.268	169.673
1376631_at	126.977	112.709	99.1753	104.443	89.2504	108.234	89.625	90.8117	94.5359	99.6697	89.6186
1376632_at	30.1191	40.6212	45.3657	41.7912	46.6804	25.4188	34.642	34.6639	32.2974	28.4638	30.3973
1390393_at	231.099	250.663	236.895	218.916	234.046	210.984	293.45	312.73	219.672	262.815	263.153
1376633_at	120.755	111.903	125.108	123.608	106.835	147.22	148.46	184.165	140.395	140.925	134.874
1376634_a_at	29.2854	49.9579	58.2237	61.4998	56.1914	59.9237	49.4329	49.87	52.2051	66.7838	62.8798
1390394_at	86.1159	91.6831	77.8928	94.4938	78.755	88.8852	100.266	115.305	73.0612	87.9697	102.582
1376635_at	97.5356	82.3847	105.693	127.777	97.3923	112.94	97.2608	86.0689	117.29	94.0667	100.066
1376636_at	117.901	129.121	134.091	149.276	150.123	95.157	87.2139	107.101	108.967	109.457	117.765
1390395_at	100.05	103.001	104.184	102.015	101.559	96.8368	124.241	85.7017	92.9583	96.8652	103.637
1376637_at	285.767	280.615	311.729	250.581	267.296	185.308	224.167	297.144	237.788	313.855	279.212
1376638_at	65.6149	64.5354	69.3944	56.9286	81.2611	56.7129	58.6926	65.6662	78.0024	80.6807	87.5566
1390396_at	88.173	70.526	79.6119	90.0468	87.0356	72.9515	70.0618	67.5872	92.7183	76.3356	68.8533
1376639_at	61.0622	52.3587	24.8856	46.1057	51.1841	46.8068	70.9537	77.5009	49.751	45.4494	60.5874
1376640_at	310.621	310.962	289.248	306.393	302.423	294.069	265.167	289.858	283.472	266.734	259.508
1390397_at	198.918	173.8	168.639	162.453	173.731	168.545	144.326	146.143	146.303	144.74	169.32
1376641_at	77.283	67.9072	88.2498	94.2348	75.3565	74.7826	132.014	120.731	101.987	88.2251	112.129
1390398_at	35.8046	53.5709	57.3982	46.6693	51.7882	49.0432	48.8088	38.7497	40.8819	41.2742	26.4603
1376642_at	73.2623	71.0753	62.8025	48.6612	64.446	62.2183	59.2533	87.9598	64.5409	74.1185	59.6334
1376643_at	170.549	264.573	280.481	218.168	280.486	131.538	129.529	125.325	230.822	124.355	136.778
1390399_at	9.02756	15.5695	10.359	35.1512	5.80591	6.40736	14.2802	70.7046	70.3529	23.7402	68.6348
1376644_at	47.2657	59.4652	74.8646	46.5767	35.8866	80.1524	75.1821	86.3661	29.2503	56.9998	68.2717
1376645_at	101.55	100.206	114.273	93.5133	97.0907	88.0632	59.3025	50.2063	99.0502	74.5019	76.3701
1376646_at	88.628	103.424	101.966	95.9089	75.8052	102.184	95.3046	81.1341	109.61	68.8926	70.4332
1376647_at	12.6701	13.0319	12.6084	12.6639	17.2772	31.3881	10.4261	51.9317	14.0856	17.316	21.7385
1376648_at	69.1484	19.9234	33.3688	30.3504	37.1045	41.4489	44.8376	20.4812	26.4779	20.8503	17.4202
1390400_a_at	35.9757	47.6432	36.4658	38.9033	38.1163	23.4683	41.5919	35.1988	54.564	51.6818	40.9874
1390401_at	87.9858	69.721	71.537	60.3321	74.9707	56.7477	58.2208	43.1946	51.5908	60.4721	66.4295
1376649_at	157.373	154.228	152.504	178.93	157.868	147.599	160.998	158.864	145.155	154.667	150.67
1376650_at	149.071	147.196	159.305	153.91	127.357	156.934	158.347	152.66	158.157	122.43	130.414
1390402_at	58.2437	72.7072	72.9857	68.372	73.3373	74.9892	61.1406	47.8814	61.0731	49.4836	48.1551
1376651_at	120.963	97.908	93.5036	96.8792	76.2967	115.233	124.267	139.005	91.0693	135.345	156.509
1376652_at	176.478	174.376	178.228	191.069	195.382	164.343	151.419	174.474	196.561	183.456	138.109
1390403_at	103.594	95.5118	92.427	93.4433	95.1039	81.7498	66.9046	57.0026	77.3875	64.1411	83.2599
1376653_at	188.956	172.002	174.056	168.644	172.618	194.848	180.021	196.33	148.072	194.84	169.734
1398447_at	407.307	419.152	438.425	396.028	426.254	380.527	522.836	507.557	408.843	487.089	462.029
1390404_at	42.4577	59.532	53.7787	71.5909	75.6877	66.7303	69.1634	69.1646	54.7905	60.1365	52.2419
1376654_at	166.111	175.353	186.646	148.208	185.244	142.171	172.02	186.814	166.272	185.704	158.223
1376655_at	231.131	230.863	243.048	241.836	232.073	226.691	183.803	158.594	213.299	239.724	216.717
1390405_at	63.6315	55.416	46.54	53.1017	49.4923	49.5491	63.0292	49.6952	24.5996	43.187	44.7123
1376656_at	228.726	318.1	259.915	286.188	253.435	296.621	284.507	248.802	155.038	268.188	193.774
1376657_at	412.276	384.191	397.542	400.849	403.896	406.73	590.091	527.811	391.869	539.042	490.157
1390406_at	95.0288	60.0612	52.0809	71.4645	80.7966	74.2417	77.0812	71.2728	74.3511	58.8367	72.5301
1376658_at	27.2851	37.8036	37.3847	27.329	30.1667	26.8346	37.145	46.2361	32.6169	33.9037	44.8403
1376659_at	66.1911	77.3358	76.1267	78.8717	69.9213	68.6806	49.3641	38.0382	69.0141	58.8631	65.0602
1390407_at	226.917	233.973	238.382	224.988	178.772	226.571	284.365	359.395	301.402	365.893	296.428
1376660_at	155.816	158.958	166.094	164.759	166.588	163.245	154.702	133.399	173.216	149.386	154.732
1376661_at	54.0598	89.0239	86.7184	91.8442	62.8119	66.9185	94.8537	93.5463	86.4091	89.3032	52.2953
1390408_at	102.772	104.611	100.541	99.6425	121.025	92.0751	88.7457	85.4157	73.7512	87.4702	109.089
1376662_at	205.077	184.872	212.17	243.937	229.96	173.165	229.266	208.01	160.463	211.068	204.566
1376663_at	45.8585	60.4213	41.6898	35.4673	23.0873	42.8531	52.9112	53.0594	43.0679	24.174	46.2461
1390409_at	162.001	161.794	146.929	141.18	119.727	131.14	150.687	177.659	123.312	121.497	165.712
1376664_at	179.902	178.082	208.507	172.86	195.673	255.622	187.607	163.534	182.064	185.118	180.119
1376665_at	82.3628	91.1065	89.0935	81.1335	106.047	74.9913	96.7255	103.591	76.5334	109.313	106.277
1390410_at	74.7865	71.4228	86.6544	77.2501	78.1127	81.901	103.506	102.394	75.5785	124.275	123.892
1376666_at	133.117	139.189	122.865	127.976	130.015	114.074	123.066	122.163	98.1743	96.3444	111.257
1376667_at	9.77557	8.01136	12.5301	95.4559	53.2165	15.3459	29.9793	5.73863	9.78691	32.5212	5.52739
1390411_at	28.6953	69.0306	27.8492	71.3162	57.147	12.2563	46.6781	53.0791	55.2376	28.7352	13.1182
1376668_at	33.4878	41.7501	46.116	39.5976	45.8333	29.4552	26.6445	28.3453	28.9526	28.9446	26.5342
1376669_at	154.278	186.141	177.039	153.29	180.033	199.283	140.799	174.374	164.147	169.498	159.851
1376670_at	78.3988	83.2968	74.3793	78.7376	79.7783	58.5917	51.1063	51.9923	40.8647	41.9952	59.4102
1376671_at	11.089	1.86603	10.7833	1.62592	2.181	1.88344	5.03132	2.04296	1.91088	2.0697	3.95253
1376672_at	283.738	300.197	262.416	293.623	348.353	291.04	280.955	225.434	249.474	300.456	295.157
1390412_at	70.3768	56.0912	75.2722	64.594	57.3127	66.9203	51.7294	49.0281	91.9378	50.6942	29.8168
1390413_at	34.2045	24.5745	32.8423	33.3237	26.9043	26.7837	24.2676	17.9408	19.4663	21.7777	24.2181
1376673_at	231.375	230.367	226.816	218.382	213.434	215.907	196.823	251.188	192.93	198.194	218.871
1376674_at	137.778	127.309	142.497	157.571	151.257	159.397	178.936	176.133	107.844	140.971	167.994
1390414_at	80.1345	88.6373	90.5544	84.7003	87.5809	57.2784	82.735	39.299	69.3312	66.7442	60.3272
1376675_at	61.9465	87.3539	71.9561	67.0147	114.929	67.9008	85.2601	43.7136	57.8711	44.0242	48.5451
1376676_a_at	299.612	277.062	261.919	264.017	264.83	229.295	280.739	238.491	244.467	256.426	279.11
1390415_at	90.0366	102.312	87.7647	97.5057	86.0791	87.6204	53.6285	54.5019	85.262	52.5876	55.7282
1376677_a_at	4.60598	11.1072	17.4867	14.489	7.29119	3.4238	9.92642	2.5106	3.43183	8.3391	5.67961
1376678_at	92.0732	94.4172	81.4333	66.5688	73.8889	76.35	76.3637	55.2484	70.1398	50.6271	102.36
1390416_at	102.628	75.8782	101.243	68.63	63.317	75.3753	80.2221	80.409	49.2179	83.6743	80.1334
1376679_at	152.745	170.99	149.127	189.56	165.184	170.106	191.304	150.908	174.308	170.135	173.487
1376680_at	130.344	120.099	137.508	113.057	109.449	112.47	113.152	108.669	137.134	113.919	130.169
1390417_at	46.2045	56.4673	44.4945	35.7593	42.8467	53.3296	29.1183	27.2398	37.4164	24.0875	27.8659
1376681_at	91.6702	72.1073	83.3889	73.8823	96.6392	73.6024	68.8237	52.9087	78.06	50.0224	43.1778
1376682_at	97.1972	101.616	95.7014	104.498	108.622	109.715	95.8008	52.5231	112.802	58.3419	75.2078
